item_id,count,pick_rate,spread,wins,win_rate,tags,name,full_item,total_gold,count_unmasked,wr_unmasked,wr_std_unmasked
1052,464,0.05016216216216216,67,197.0,0.4245689655172414,[SpellDamage],Amplifying Tome,False,435.0,374.0,0.40641711229946526,0.025397494672520744
1053,236,0.025513513513513515,47,115.0,0.4872881355932203,"[Damage, LifeSteal]",Vampiric Scepter,False,900.0,214.0,0.48598130841121495,0.03416585962556654
1054,527,0.05697297297297298,62,227.0,0.4307400379506641,"[Health, HealthRegen, Lane]",Doran's Shield,True,450.0,403.0,0.4094292803970223,0.024494742675439093
1055,1122,0.1212972972972973,52,526.0,0.4688057040998218,"[Damage, Health, Lane, LifeSteal]",Doran's Blade,True,450.0,538.0,0.4349442379182156,0.02137328648406777
1056,774,0.08367567567567567,57,382.0,0.4935400516795866,"[Health, Lane, ManaRegen, SpellDamage]",Doran's Ring,True,400.0,444.0,0.48873873873873874,0.02372293070912071
1057,100,0.010810810810810813,47,43.0,0.43,[SpellBlock],Negatron Cloak,False,720.0,90.0,0.4222222222222222,0.05206306189868319
1058,378,0.04086486486486487,55,223.0,0.58994708994709,[SpellDamage],Needlessly Large Rod,False,1250.0,320.0,0.60625,0.027312482122419778
1082,419,0.0452972972972973,68,211.0,0.5035799522673031,"[HealthRegen, SpellDamage, Mana, Lane]",The Dark Seal,False,350.0,333.0,0.5045045045045045,0.02739871927911307
1083,40,0.004324324324324324,17,19.0,0.475,"[Damage, LifeSteal, Lane]",Cull,True,450.0,40.0,0.475,0.07895805848676878
1400,359,0.038810810810810815,23,179.0,0.4986072423398329,[],Enchantment: Warrior,True,2625.0,295.0,0.49830508474576274,0.02911095822924215
1401,215,0.023243243243243242,26,100.0,0.4651162790697674,[],Enchantment: Cinderhulk,True,2500.0,185.0,0.4594594594594595,0.03663969672457108
1402,180,0.01945945945945946,23,82.0,0.4555555555555556,[],Enchantment: Runic Echoes,True,2625.0,162.0,0.4506172839506173,0.039091641883629534
1408,13,0.0014054054054054054,3,7.0,0.5384615384615384,,,,,13.0,0.5384615384615384,0.13826415911891032
1409,10,0.001081081081081081,7,5.0,0.5,,,,,8.0,0.5,0.1767766952966369
1412,535,0.05783783783783784,31,288.0,0.5383177570093458,[],Enchantment: Warrior,True,2625.0,405.0,0.5506172839506173,0.024717559638496346
